ID,Lang,Blk,BlkTrlNum,TrlNum,Tar,Cue,TarPos,TarDir,Acc,RT
S111,B,B1,BT94,T94,Incongruent,Spatial,Above,Right,1,594.28
S111,B,B1,BT95,T95,Congruent,Double,Below,Left,1,613.99
S111,B,B1,BT96,T96,Incongruent,Spatial,Below,Right,1,490.87
S111,B,B2,BT1,T97,Incongruent,Double,Below,Right,1,709.74
S111,B,B2,BT2,T98,Congruent,None,Below,Left,1,584.28
S111,B,B2,BT3,T99,Congruent,Central,Below,Right,1,464.97
S111,B,B2,BT4,T100,Incongruent,Central,Below,Left,1,548.5
S111,B,B2,BT5,T101,Congruent,Spatial,Above,Left,1,442.61
S111,B,B2,BT6,T102,Incongruent,Central,Above,Right,1,569.69
S111,B,B2,BT7,T103,Congruent,Double,Above,Left,1,613.38
S111,B,B2,BT8,T104,Congruent,Spatial,Above,Left,1,437.88
S111,B,B2,BT9,T105,Congruent,None,Above,Left,1,639.12
S111,B,B2,BT10,T106,Incongruent,Spatial,Above,Left,1,450.15
S111,B,B2,BT11,T107,Incongruent,None,Below,Left,1,813.85
S111,B,B2,BT12,T108,Incongruent,Double,Above,Right,1,697.36
S111,B,B2,BT13,T109,Congruent,None,Below,Right,1,619.15
S111,B,B2,BT14,T110,Incongruent,Central,Above,Right,1,629.74
S111,B,B2,BT15,T111,Incongruent,None,Above,Left,1,677.79
S111,B,B2,BT16,T112,Congruent,Central,Below,Right,1,575.46
S111,B,B2,BT17,T113,Congruent,Double,Above,Left,1,562.83
S111,B,B2,BT18,T114,Congruent,None,Above,Right,1,577.96
S111,B,B2,BT19,T115,Congruent,None,Above,Left,1,526.53
S111,B,B2,BT20,T116,Congruent,Central,Below,Left,1,574.29
S111,B,B2,BT21,T117,Incongruent,Spatial,Below,Left,1,598.61
S111,B,B2,BT22,T118,Congruent,Spatial,Below,Right,1,540.15
S111,B,B2,BT23,T119,Incongruent,Double,Below,Right,1,488.21
S111,B,B2,BT24,T120,Congruent,Spatial,Above,Right,1,615.97
S111,B,B2,BT25,T121,Congruent,Spatial,Below,Right,1,614.1
S111,B,B2,BT26,T122,Incongruent,None,Below,Left,1,719.21
S111,B,B2,BT27,T123,Incongruent,None,Above,Left,1,784.23
S111,B,B2,BT28,T124,Incongruent,None,Below,Right,1,626.47
S111,B,B2,BT29,T125,Congruent,Spatial,Below,Left,1,485.09
S111,B,B2,BT30,T126,Incongruent,None,Below,Left,1,537.45
S111,B,B2,BT31,T127,Congruent,Double,Below,Right,1,436.34
S111,B,B2,BT32,T128,Congruent,None,Below,Right,1,485.84
S111,B,B2,BT33,T129,Incongruent,Spatial,Below,Left,1,514.22
S111,B,B2,BT34,T130,Congruent,Double,Above,Right,1,731.96
S111,B,B2,BT35,T131,Congruent,Double,Above,Left,1,560.55
S111,B,B2,BT36,T132,Incongruent,Spatial,Below,Left,1,595.89
S111,B,B2,BT37,T133,Incongruent,Double,Above,Right,1,777.33
S111,B,B2,BT38,T134,Incongruent,Central,Below,Left,1,636.02
S111,B,B2,BT39,T135,Incongruent,Double,Below,Left,1,614.96
S111,B,B2,BT40,T136,Congruent,Spatial,Below,Left,1,530.83
S111,B,B2,BT41,T137,Incongruent,None,Above,Right,1,660.09
S111,B,B2,BT42,T138,Incongruent,Double,Above,Left,1,708.15
S111,B,B2,BT43,T139,Congruent,None,Above,Right,1,631.49
S111,B,B2,BT44,T140,Incongruent,Central,Below,Right,1,680.35
S111,B,B2,BT45,T141,Incongruent,None,Above,Right,1,620.05
S111,B,B2,BT46,T142,Congruent,None,Below,Left,1,636.42
S111,B,B2,BT47,T143,Congruent,None,Above,Left,1,656.01
S111,B,B2,BT48,T144,Congruent,Spatial,Below,Left,1,389.25
S111,B,B2,BT49,T145,Incongruent,Spatial,Above,Left,1,501.58
S111,B,B2,BT50,T146,Incongruent,Central,Below,Right,1,677.13
S111,B,B2,BT51,T147,Congruent,Double,Below,Left,1,510.45
S111,B,B2,BT52,T148,Incongruent,Central,Above,Left,1,556.32
S111,B,B2,BT53,T149,Congruent,Double,Below,Right,1,578.56
S111,B,B2,BT54,T150,Congruent,Double,Above,Right,1,647.52
S111,B,B2,BT55,T151,Congruent,Central,Below,Left,1,423.81
S111,B,B2,BT56,T152,Incongruent,Double,Below,Right,1,579.51
S111,B,B2,BT57,T153,Incongruent,Spatial,Below,Right,1,509.12
S111,B,B2,BT58,T154,Incongruent,None,Below,Right,1,552.37
S111,B,B2,BT59,T155,Incongruent,Spatial,Above,Right,1,714.46
S111,B,B2,BT60,T156,Incongruent,Central,Above,Left,1,640.57
S111,B,B2,BT61,T157,Congruent,None,Below,Right,1,770.04
S111,B,B2,BT62,T158,Congruent,None,Above,Right,1,656.8
S111,B,B2,BT63,T159,Incongruent,Central,Below,Right,1,742.52
S111,B,B2,BT64,T160,Congruent,Central,Below,Right,1,433.5
S111,B,B2,BT65,T161,Incongruent,Spatial,Below,Right,1,476.76
S111,B,B2,BT66,T162,Congruent,Spatial,Below,Right,1,367.29
S111,B,B2,BT67,T163,Congruent,None,Below,Left,1,594.4
S111,B,B2,BT68,T164,Incongruent,Central,Below,Left,1,577.76
S111,B,B2,BT69,T165,Congruent,Spatial,Above,Right,1,817.42
S111,B,B2,BT70,T166,Congruent,Spatial,Above,Left,0,368.39
S111,B,B2,BT71,T167,Congruent,Spatial,Above,Right,1,474.89
S111,B,B2,BT72,T168,Incongruent,Double,Above,Left,1,515.21
S111,B,B2,BT73,T169,Congruent,Double,Above,Right,1,435.86
S111,B,B2,BT74,T170,Congruent,Central,Above,Left,1,386.57
S111,B,B2,BT75,T171,Incongruent,Double,Below,Left,1,477.24
S111,B,B2,BT76,T172,Congruent,Central,Above,Left,1,637.62
S111,B,B2,BT77,T173,Congruent,Central,Above,Right,1,638.1
S111,B,B2,BT78,T174,Incongruent,Double,Above,Right,1,828.42
S111,B,B2,BT79,T175,Congruent,Double,Below,Right,1,648.97
S111,B,B2,BT80,T176,Incongruent,None,Above,Right,1,763.14
S111,B,B2,BT81,T177,Incongruent,Double,Below,Left,1,660.9
S111,B,B2,BT82,T178,Incongruent,Spatial,Above,Left,1,588.56
S111,B,B2,BT83,T179,Incongruent,Double,Above,Left,1,1637.25
S111,B,B2,BT84,T180,Incongruent,Spatial,Above,Right,1,649.17
S111,B,B2,BT85,T181,Incongruent,Central,Above,Right,1,633.35
S111,B,B2,BT86,T182,Congruent,Central,Below,Left,1,647.66
S111,B,B2,BT87,T183,Congruent,Central,Above,Right,1,562.02
S111,B,B2,BT88,T184,Congruent,Double,Below,Left,1,652.95
S111,B,B2,BT89,T185,Incongruent,None,Above,Left,1,607.79
S111,B,B2,BT90,T186,Incongruent,None,Below,Right,1,752.32
S111,B,B2,BT91,T187,Congruent,Central,Above,Right,1,617.11
S111,B,B2,BT92,T188,Incongruent,Spatial,Below,Right,1,508.58
S111,B,B2,BT93,T189,Congruent,Central,Above,Left,1,603.4
S111,B,B2,BT94,T190,Incongruent,Central,Above,Left,1,648.07
S111,B,B2,BT95,T191,Incongruent,Spatial,Above,Right,1,626.34
S111,B,B2,BT96,T192,Congruent,Double,Below,Left,1,604.71
S111,B,B3,BT1,T193,Incongruent,Spatial,Below,Left,1,575.15
S111,B,B3,BT2,T194,Congruent,Spatial,Below,Right,1,483.67
S111,B,B3,BT3,T195,Congruent,Central,Above,Left,1,668.35
S111,B,B3,BT4,T196,Congruent,Central,Below,Right,1,527.14
S111,B,B3,BT5,T197,Incongruent,Double,Below,Left,1,608.76
S111,B,B3,BT6,T198,Incongruent,Central,Above,Right,1,713.66
S111,B,B3,BT7,T199,Congruent,Spatial,Below,Right,1,496
S111,B,B3,BT8,T200,Incongruent,Spatial,Above,Right,1,564.49
S111,B,B3,BT9,T201,Incongruent,Double,Above,Right,1,722.99
S111,B,B3,BT10,T202,Congruent,None,Below,Right,1,724.78
S111,B,B3,BT11,T203,Incongruent,Double,Above,Left,1,726.51
S111,B,B3,BT12,T204,Incongruent,None,Above,Left,1,658.38
S111,B,B3,BT13,T205,Incongruent,None,Below,Right,1,693.65
S111,B,B3,BT14,T206,Congruent,Double,Above,Right,1,628.88
S111,B,B3,BT15,T207,Congruent,Double,Below,Left,1,467.12
S111,B,B3,BT16,T208,Incongruent,Central,Below,Right,1,1244.76
S111,B,B3,BT17,T209,Incongruent,Spatial,Above,Left,1,560.97
S111,B,B3,BT18,T210,Incongruent,Spatial,Below,Right,1,489.73
S111,B,B3,BT19,T211,Congruent,Double,Above,Right,1,451.8
S111,B,B3,BT20,T212,Congruent,Spatial,Below,Left,1,500.75
S111,B,B3,BT21,T213,Incongruent,Spatial,Below,Right,1,709.02
S111,B,B3,BT22,T214,Congruent,Spatial,Above,Left,1,657.9
S111,B,B3,BT23,T215,Congruent,Double,Below,Right,1,474.29
S111,B,B3,BT24,T216,Incongruent,Double,Above,Left,1,822.42
S111,B,B3,BT25,T217,Congruent,Central,Above,Right,1,601.48
S111,B,B3,BT26,T218,Congruent,None,Above,Left,1,570.6
S111,B,B3,BT27,T219,Congruent,None,Below,Left,1,539.9
S111,B,B3,BT28,T220,Congruent,Central,Below,Right,1,602.23
S111,B,B3,BT29,T221,Incongruent,Central,Below,Left,1,727.89
S111,B,B3,BT30,T222,Incongruent,Central,Below,Right,1,610.73
S111,B,B3,BT31,T223,Incongruent,Central,Below,Right,1,590.21
S111,B,B3,BT32,T224,Incongruent,Double,Below,Right,1,483.05
S111,B,B3,BT33,T225,Incongruent,Spatial,Below,Left,1,539
S111,B,B3,BT34,T226,Incongruent,None,Above,Right,1,961.18
S111,B,B3,BT35,T227,Incongruent,Spatial,Above,Right,1,680.61
S111,B,B3,BT36,T228,Congruent,Double,Below,Right,1,496.92
S111,B,B3,BT37,T229,Incongruent,Central,Above,Right,1,732.85
S111,B,B3,BT38,T230,Congruent,None,Below,Left,1,506.07
S111,B,B3,BT39,T231,Congruent,Double,Below,Left,1,522.19
S111,B,B3,BT40,T232,Congruent,None,Below,Right,1,482.06
S111,B,B3,BT41,T233,Incongruent,Central,Above,Left,1,638.22
S111,B,B3,BT42,T234,Incongruent,Central,Above,Left,1,701.21
S111,B,B3,BT43,T235,Incongruent,Central,Above,Left,0,541.13
S111,B,B3,BT44,T236,Congruent,Double,Above,Left,1,634.29
S111,B,B3,BT45,T237,Incongruent,Double,Above,Left,1,477.85
S111,B,B3,BT46,T238,Incongruent,None,Above,Right,1,631.09
S111,B,B3,BT47,T239,Incongruent,Central,Above,Right,1,597.87
S111,B,B3,BT48,T240,Congruent,Spatial,Above,Right,1,414.95
S111,B,B3,BT49,T241,Congruent,Double,Above,Left,1,588.33
S111,B,B3,BT50,T242,Congruent,Double,Above,Left,1,542.48
S111,B,B3,BT51,T243,Congruent,Spatial,Above,Left,1,659.77
S111,B,B3,BT52,T244,Congruent,Central,Below,Left,1,410.51
S111,B,B3,BT53,T245,Congruent,None,Below,Left,1,450.8
S111,B,B3,BT54,T246,Incongruent,None,Above,Left,1,711.13
S111,B,B3,BT55,T247,Congruent,None,Above,Left,1,631.49
S111,B,B3,BT56,T248,Congruent,None,Above,Right,1,615.42
S111,B,B3,BT57,T249,Incongruent,None,Above,Left,1,656.04
S111,B,B3,BT58,T250,Congruent,Spatial,Below,Left,1,493.61
S111,B,B3,BT59,T251,Incongruent,Double,Above,Right,1,680.97
S111,B,B3,BT60,T252,Incongruent,Spatial,Above,Left,1,568.47
S111,B,B3,BT61,T253,Congruent,None,Above,Right,1,602.28
S111,B,B3,BT62,T254,Congruent,Double,Below,Left,1,649.92
S111,B,B3,BT63,T255,Congruent,Central,Above,Left,1,740.97
S111,B,B3,BT64,T256,Congruent,Double,Below,Right,1,555.39
S111,B,B3,BT65,T257,Congruent,Central,Below,Right,1,762.76
S111,B,B3,BT66,T258,Incongruent,Spatial,Above,Right,1,943.58
S111,B,B3,BT67,T259,Incongruent,None,Below,Left,1,911.51
S111,B,B3,BT68,T260,Congruent,Spatial,Below,Left,1,566.34
S111,B,B3,BT69,T261,Incongruent,Spatial,Below,Left,1,600.83
S111,B,B3,BT70,T262,Incongruent,Double,Below,Right,1,651.99
S111,B,B3,BT71,T263,Incongruent,Spatial,Above,Left,1,553.42
S111,B,B3,BT72,T264,Incongruent,None,Below,Right,1,661.23
S111,B,B3,BT73,T265,Congruent,Spatial,Above,Right,1,622.63
S111,B,B3,BT74,T266,Incongruent,Double,Below,Right,1,697.32
S111,B,B3,BT75,T267,Incongruent,Central,Below,Left,1,628.82
S111,B,B3,BT76,T268,Incongruent,Double,Above,Right,1,563.69
S111,B,B3,BT77,T269,Congruent,Central,Above,Left,1,675.12
S111,B,B3,BT78,T270,Congruent,Central,Above,Right,1,689.97
S111,B,B3,BT79,T271,Congruent,Spatial,Below,Right,1,474.73
S111,B,B3,BT80,T272,Congruent,Double,Above,Right,1,606.22
S111,B,B3,BT81,T273,Incongruent,None,Below,Left,1,783.93
S111,B,B3,BT82,T274,Incongruent,None,Below,Right,1,1042.03
S111,B,B3,BT83,T275,Congruent,Spatial,Above,Right,1,560.83
S111,B,B3,BT84,T276,Congruent,Central,Below,Left,1,545.9
S111,B,B3,BT85,T277,Incongruent,Double,Below,Left,1,574.33
S111,B,B3,BT86,T278,Incongruent,Double,Below,Left,1,686.07
S111,B,B3,BT87,T279,Congruent,Central,Above,Right,1,651.68
S111,B,B3,BT88,T280,Incongruent,None,Above,Right,1,739.63
S111,B,B3,BT89,T281,Congruent,None,Above,Left,1,554.71
S111,B,B3,BT90,T282,Incongruent,Central,Below,Left,1,623.69
S111,B,B3,BT91,T283,Congruent,Central,Below,Left,1,615.69
S111,B,B3,BT92,T284,Congruent,Spatial,Above,Left,1,661.37
S111,B,B3,BT93,T285,Incongruent,Spatial,Below,Right,1,706.92
S111,B,B3,BT94,T286,Congruent,None,Above,Right,1,549.16
S111,B,B3,BT95,T287,Incongruent,None,Below,Left,1,657.46
S111,B,B3,BT96,T288,Congruent,None,Below,Right,1,699.15
S112,M,B1,BT1,T1,Incongruent,Double,Above,Left,0,1700
S112,M,B1,BT2,T2,Congruent,Spatial,Above,Right,1,611.55
S112,M,B1,BT3,T3,Incongruent,None,Above,Left,1,939.48
S112,M,B1,BT4,T4,Incongruent,Central,Above,Left,1,791.51
S112,M,B1,BT5,T5,Congruent,Spatial,Below,Right,1,657.58
S112,M,B1,BT6,T6,Congruent,Spatial,Below,Left,1,653.28
S112,M,B1,BT7,T7,Congruent,None,Below,Left,1,640.66
S112,M,B1,BT8,T8,Incongruent,Spatial,Below,Left,1,901.32
S112,M,B1,BT9,T9,Congruent,Double,Below,Right,1,857.08
S112,M,B1,BT10,T10,Congruent,Central,Below,Left,1,855.67
S112,M,B1,BT11,T11,Incongruent,Central,Below,Left,1,685.56
S112,M,B1,BT12,T12,Congruent,Double,Above,Left,1,767.59
S112,M,B1,BT13,T13,Congruent,None,Above,Right,1,499.94
S112,M,B1,BT14,T14,Congruent,Double,Above,Left,1,625.56
S112,M,B1,BT15,T15,Incongruent,Central,Below,Right,1,797.14
S112,M,B1,BT16,T16,Incongruent,Double,Above,Right,1,915.16
S112,M,B1,BT17,T17,Incongruent,Double,Below,Left,1,804.81
S112,M,B1,BT18,T18,Incongruent,Central,Below,Left,1,840.91
S112,M,B1,BT19,T19,Incongruent,Central,Below,Left,1,774.06
S112,M,B1,BT20,T20,Incongruent,None,Below,Left,1,854.17
S112,M,B1,BT21,T21,Congruent,None,Above,Left,1,881.41
S112,M,B1,BT22,T22,Incongruent,None,Above,Left,1,924.87
S112,M,B1,BT23,T23,Incongruent,Double,Below,Left,1,904.21
S112,M,B1,BT24,T24,Incongruent,Spatial,Above,Left,1,721.43
S112,M,B1,BT25,T25,Congruent,Spatial,Below,Right,1,622.14
S112,M,B1,BT26,T26,Incongruent,Double,Above,Right,1,903.83
S112,M,B1,BT27,T27,Congruent,Spatial,Below,Right,1,909.93
S112,M,B1,BT28,T28,Incongruent,None,Below,Left,1,841.31
S112,M,B1,BT29,T29,Incongruent,Spatial,Above,Left,1,679.07
S112,M,B1,BT30,T30,Incongruent,Spatial,Above,Left,1,652.67
S112,M,B1,BT31,T31,Congruent,Central,Above,Right,1,600.41
S112,M,B1,BT32,T32,Incongruent,None,Below,Right,1,688.52
S112,M,B1,BT33,T33,Congruent,Double,Above,Right,1,695.55
S112,M,B1,BT34,T34,Congruent,Spatial,Below,Left,1,722.7
S112,M,B1,BT35,T35,Congruent,None,Above,Left,1,727.61
S112,M,B1,BT36,T36,Congruent,Double,Below,Left,1,672.01
S112,M,B1,BT37,T37,Incongruent,Double,Above,Right,1,812.25
S112,M,B1,BT38,T38,Incongruent,Spatial,Below,Right,1,925.38
S112,M,B1,BT39,T39,Congruent,None,Below,Right,1,572.65
S112,M,B1,BT40,T40,Congruent,Double,Below,Right,1,524.41
S112,M,B1,BT41,T41,Congruent,None,Below,Right,1,457.73
S112,M,B1,BT42,T42,Incongruent,Spatial,Above,Right,1,856.87
S112,M,B1,BT43,T43,Incongruent,Double,Below,Right,1,957.04
S112,M,B1,BT44,T44,Congruent,Central,Below,Right,1,503.98
S112,M,B1,BT45,T45,Incongruent,None,Above,Right,1,864.58
S112,M,B1,BT46,T46,Incongruent,Double,Above,Left,1,1041.63
S112,M,B1,BT47,T47,Incongruent,Spatial,Below,Left,1,770.8
S112,M,B1,BT48,T48,Congruent,Central,Above,Right,1,583.38
S112,M,B1,BT49,T49,Congruent,Spatial,Above,Right,1,469.59
S112,M,B1,BT50,T50,Congruent,Central,Below,Right,1,671.08
S112,M,B1,BT51,T51,Incongruent,Double,Below,Right,1,884.99
S112,M,B1,BT52,T52,Incongruent,None,Above,Right,1,844.44
S112,M,B1,BT53,T53,Incongruent,Central,Below,Right,1,883.09
S112,M,B1,BT54,T54,Congruent,Central,Above,Left,1,858.23
S112,M,B1,BT55,T55,Congruent,Double,Below,Left,1,701.22
S112,M,B1,BT56,T56,Incongruent,Central,Above,Left,1,1147.61
S112,M,B1,BT57,T57,Congruent,None,Below,Left,1,619.87
S112,M,B1,BT58,T58,Congruent,Double,Above,Left,1,731.87
S112,M,B1,BT59,T59,Incongruent,Double,Above,Left,1,678.03
S112,M,B1,BT60,T60,Incongruent,Central,Above,Right,1,627.42
S112,M,B1,BT61,T61,Congruent,Central,Above,Right,1,504.53
S112,M,B1,BT62,T62,Congruent,Double,Above,Right,1,414.68
S112,M,B1,BT63,T63,Congruent,None,Below,Right,1,687.54
S112,M,B1,BT64,T64,Incongruent,Spatial,Above,Right,1,892.68
S112,M,B1,BT65,T65,Congruent,Central,Below,Left,1,643.23
S112,M,B1,BT66,T66,Congruent,Spatial,Below,Left,1,603.49
S112,M,B1,BT67,T67,Incongruent,Spatial,Above,Right,1,882.1
S112,M,B1,BT68,T68,Incongruent,Central,Above,Left,1,937.8
S112,M,B1,BT69,T69,Congruent,Central,Below,Right,1,904.17
S112,M,B1,BT70,T70,Congruent,Double,Below,Right,1,714.99
S112,M,B1,BT71,T71,Congruent,Central,Below,Left,1,708.21
S112,M,B1,BT72,T72,Incongruent,Double,Below,Left,1,870.21
S112,M,B1,BT73,T73,Incongruent,Spatial,Below,Right,1,664.59
S112,M,B1,BT74,T74,Congruent,Spatial,Above,Right,1,638.51
S112,M,B1,BT75,T75,Incongruent,Spatial,Below,Left,1,964.02
S112,M,B1,BT76,T76,Congruent,None,Above,Right,1,739.66
S112,M,B1,BT77,T77,Incongruent,Spatial,Below,Right,1,800.09
S112,M,B1,BT78,T78,Congruent,Central,Above,Left,1,701.44
S112,M,B1,BT79,T79,Incongruent,None,Below,Right,1,1130.71
S112,M,B1,BT80,T80,Congruent,Double,Below,Left,1,610.59
S112,M,B1,BT81,T81,Congruent,Double,Above,Right,1,615.33
S112,M,B1,BT82,T82,Congruent,Spatial,Above,Left,1,632.93
S112,M,B1,BT83,T83,Incongruent,Central,Below,Right,1,809.79
S112,M,B1,BT84,T84,Incongruent,None,Below,Left,1,834.68
S112,M,B1,BT85,T85,Incongruent,None,Above,Right,1,753.65
S112,M,B1,BT86,T86,Incongruent,Central,Above,Right,1,794.24
S112,M,B1,BT87,T87,Congruent,Spatial,Above,Left,1,559.92
S112,M,B1,BT88,T88,Congruent,Central,Above,Left,1,525.3
S112,M,B1,BT89,T89,Incongruent,Double,Below,Right,1,938.34
S112,M,B1,BT90,T90,Incongruent,None,Below,Right,1,900.6
S112,M,B1,BT91,T91,Congruent,Spatial,Above,Left,1,653.1
S112,M,B1,BT92,T92,Incongruent,Central,Above,Right,1,823.83
S112,M,B1,BT93,T93,Congruent,None,Below,Left,1,620.64
S112,M,B1,BT94,T94,Congruent,None,Above,Right,1,537.02
S112,M,B1,BT95,T95,Incongruent,None,Above,Left,1,1014.16
S112,M,B1,BT96,T96,Congruent,None,Above,Left,1,621.83
S112,M,B2,BT1,T97,Incongruent,None,Below,Right,1,1409.26
S112,M,B2,BT2,T98,Incongruent,None,Below,Left,1,867.26
S112,M,B2,BT3,T99,Incongruent,Spatial,Above,Left,1,962.15
S112,M,B2,BT4,T100,Congruent,None,Above,Left,1,569.95
S112,M,B2,BT5,T101,Incongruent,Double,Above,Left,1,754.94
S112,M,B2,BT6,T102,Incongruent,Spatial,Below,Left,1,836.79
S112,M,B2,BT7,T103,Incongruent,Spatial,Below,Left,1,616.82
S112,M,B2,BT8,T104,Congruent,Spatial,Below,Left,1,473.42
S112,M,B2,BT9,T105,Incongruent,Double,Below,Left,1,771.19
S112,M,B2,BT10,T106,Incongruent,Central,Above,Right,1,829.95
S112,M,B2,BT11,T107,Congruent,None,Below,Right,1,710.34
S112,M,B2,BT12,T108,Incongruent,None,Below,Left,1,786.6
S112,M,B2,BT13,T109,Incongruent,None,Below,Left,1,676.92
S112,M,B2,BT14,T110,Incongruent,Central,Below,Right,1,686.58
S112,M,B2,BT15,T111,Incongruent,Central,Below,Left,1,566.9
S112,M,B2,BT16,T112,Congruent,Double,Above,Right,1,772.43
S112,M,B2,BT17,T113,Congruent,Spatial,Below,Left,1,582.88
S112,M,B2,BT18,T114,Congruent,Spatial,Below,Right,1,433.39
S112,M,B2,BT19,T115,Incongruent,Central,Below,Left,1,725.01
S112,M,B2,BT20,T116,Incongruent,Spatial,Above,Right,1,841.3
S112,M,B2,BT21,T117,Congruent,Spatial,Above,Right,1,422.91
S112,M,B2,BT22,T118,Incongruent,Double,Below,Right,1,990.29
S112,M,B2,BT23,T119,Incongruent,Double,Below,Right,1,691.37
S112,M,B2,BT24,T120,Congruent,None,Above,Right,1,662.07
S112,M,B2,BT25,T121,Incongruent,Spatial,Below,Right,1,649.21
S112,M,B2,BT26,T122,Incongruent,Double,Above,Left,1,1031.22
S112,M,B2,BT27,T123,Incongruent,None,Above,Left,1,1080.95
S112,M,B2,BT28,T124,Incongruent,Spatial,Above,Left,1,891.98
S112,M,B2,BT29,T125,Incongruent,None,Above,Left,1,783.1
S112,M,B2,BT30,T126,Incongruent,None,Above,Right,1,704.22
S112,M,B2,BT31,T127,Congruent,Spatial,Above,Left,1,538.98
S112,M,B2,BT32,T128,Congruent,Spatial,Above,Left,1,450.37
S112,M,B2,BT33,T129,Congruent,None,Above,Left,1,484.94
S112,M,B2,BT34,T130,Congruent,Double,Above,Left,1,436.07
S112,M,B2,BT35,T131,Congruent,None,Below,Left,1,676.44
S112,M,B2,BT36,T132,Congruent,Spatial,Below,Right,1,567.81
S112,M,B2,BT37,T133,Incongruent,Central,Above,Left,1,877.52
S112,M,B2,BT38,T134,Congruent,Spatial,Below,Left,1,639.71
S112,M,B2,BT39,T135,Incongruent,Central,Below,Right,1,823.12
S112,M,B2,BT40,T136,Congruent,None,Above,Right,1,622.09
S112,M,B2,BT41,T137,Congruent,Central,Below,Right,1,620.09
S112,M,B2,BT42,T138,Congruent,Central,Below,Left,1,588.35
S112,M,B2,BT43,T139,Congruent,None,Below,Left,1,599.99
S112,M,B2,BT44,T140,Congruent,Double,Below,Left,1,485.17
S112,M,B2,BT45,T141,Incongruent,Spatial,Below,Right,1,616.15
S112,M,B2,BT46,T142,Congruent,Spatial,Below,Right,1,435.18
S112,M,B2,BT47,T143,Congruent,Central,Above,Left,1,874.93
S112,M,B2,BT48,T144,Incongruent,Central,Above,Left,1,1095.44
S112,M,B2,BT49,T145,Congruent,Double,Below,Right,1,605.62
S112,M,B2,BT50,T146,Incongruent,None,Below,Right,1,959.46
S112,M,B2,BT51,T147,Congruent,None,Below,Left,1,543.12
S112,M,B2,BT52,T148,Incongruent,Double,Above,Right,1,867.22
S112,M,B2,BT53,T149,Congruent,Central,Above,Left,1,746.37
S112,M,B2,BT54,T150,Incongruent,Spatial,Below,Right,1,542.77
S112,M,B2,BT55,T151,Incongruent,Central,Above,Right,1,647.71
S112,M,B2,BT56,T152,Congruent,Central,Below,Right,1,447.54
S112,M,B2,BT57,T153,Congruent,Double,Below,Right,1,556.14
S112,M,B2,BT58,T154,Incongruent,Double,Above,Right,1,701.45
S112,M,B2,BT59,T155,Incongruent,Central,Below,Left,1,816.66
S112,M,B2,BT60,T156,Congruent,Double,Above,Right,1,626.37
S112,M,B2,BT61,T157,Congruent,Double,Above,Right,1,439.55
S112,M,B2,BT62,T158,Congruent,Central,Above,Right,1,495.21
S112,M,B2,BT63,T159,Congruent,Central,Below,Right,1,580.81
S112,M,B2,BT64,T160,Incongruent,None,Below,Right,1,723.16
S112,M,B2,BT65,T161,Incongruent,Spatial,Above,Left,1,792.31
S112,M,B2,BT66,T162,Congruent,Double,Above,Left,1,526.21
S112,M,B2,BT67,T163,Incongruent,None,Above,Right,1,678.58
S112,M,B2,BT68,T164,Incongruent,Spatial,Above,Right,1,532.19
S112,M,B2,BT69,T165,Congruent,Double,Above,Left,1,514.93
S112,M,B2,BT70,T166,Incongruent,Double,Below,Right,1,783.63
S112,M,B2,BT71,T167,Congruent,Double,Below,Right,1,497.36
S112,M,B2,BT72,T168,Congruent,Central,Below,Left,1,646.41
S112,M,B2,BT73,T169,Congruent,Double,Below,Left,1,523.38
S112,M,B2,BT74,T170,Incongruent,Central,Below,Right,1,885.03
S112,M,B2,BT75,T171,Congruent,Central,Above,Right,1,539.63
S112,M,B2,BT76,T172,Congruent,Double,Below,Left,1,572.74
S112,M,B2,BT77,T173,Congruent,None,Below,Right,1,586.03
S112,M,B2,BT78,T174,Incongruent,Central,Above,Left,1,834.6
S112,M,B2,BT79,T175,Incongruent,Double,Below,Left,1,1007
S112,M,B2,BT80,T176,Congruent,Spatial,Above,Right,1,495.15
S112,M,B2,BT81,T177,Congruent,Central,Above,Left,1,780.8
S112,M,B2,BT82,T178,Incongruent,None,Above,Right,1,794.19
S112,M,B2,BT83,T179,Incongruent,Spatial,Below,Left,1,694.89
S112,M,B2,BT84,T180,Congruent,None,Below,Right,1,641.87
S112,M,B2,BT85,T181,Congruent,Spatial,Above,Left,1,592.26
S112,M,B2,BT86,T182,Incongruent,Spatial,Above,Right,1,555.8
S112,M,B2,BT87,T183,Congruent,Spatial,Above,Right,1,472.97
S112,M,B2,BT88,T184,Congruent,Central,Above,Right,1,493.04
S112,M,B2,BT89,T185,Congruent,None,Above,Left,1,529.86
S112,M,B2,BT90,T186,Congruent,None,Above,Right,1,456.84
S112,M,B2,BT91,T187,Incongruent,Central,Above,Right,1,746.13
S112,M,B2,BT92,T188,Incongruent,Double,Above,Right,1,607.14
S112,M,B2,BT93,T189,Incongruent,Double,Above,Left,1,754.07
S112,M,B2,BT94,T190,Congruent,Central,Below,Left,1,1030.38
S112,M,B2,BT95,T191,Incongruent,Double,Below,Left,1,944.5
S112,M,B2,BT96,T192,Incongruent,None,Above,Left,1,872.22
S112,M,B3,BT1,T193,Congruent,None,Below,Right,1,836.98
S112,M,B3,BT2,T194,Incongruent,None,Above,Left,1,900.72
